mejoró 1.6305  GRASP
mejoró 1.692 en initial L 8 con j = 0 localsearch 1  LS1
no mejoró 1.9055 en initial L 49 con j = 96 localsearch 10LS1
no mejoró 1.844 en initial L 49 con j = 97 localsearch 10LS2
no mejoró 1.9175 en initial L 49 con j = 97 localsearch 10LS3
no mejoró 1.844 en initial L 49 con j = 98 localsearch 10LS1
no mejoró 1.844 en initial L 49 con j = 99 localsearch 10LS2
no mejoró 1.9175 en initial L 49 con j = 99 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 0 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 0 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 1 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 2 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 3 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 3 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 4 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 5 localsearch 10LS1
no mejoró 1.856 en initial L 51 con j = 6 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 7 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 8 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 9 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 10 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 11 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 12 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 12 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 13 localsearch 10LS1
no mejoró 1.8765 en initial L 51 con j = 14 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 15 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 16 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 17 localsearch 10LS1
no mejoró 1.8765 en initial L 51 con j = 18 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 19 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 20 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 21 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 22 localsearch 10LS1
no mejoró 1.856 en initial L 51 con j = 23 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 24 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 25 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 26 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 27 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 28 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 29 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 30 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 31 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 32 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 33 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 34 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 35 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 36 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 37 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 38 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 39 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 40 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 41 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 42 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 42 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 43 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 44 localsearch 10LS1
no mejoró 1.856 en initial L 51 con j = 45 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 46 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 47 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 47 localsearch 10LS3
no mejoró 1.8355 en initial L 51 con j = 48 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 49 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 49 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 50 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 52 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 52 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 53 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 53 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 54 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 54 localsearch 10LS3
no mejoró 1.856 en initial L 51 con j = 55 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 56 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 57 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 57 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 58 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 59 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 60 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 61 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 62 localsearch 10LS1
no mejoró 1.803 en initial L 51 con j = 63 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 63 localsearch 10LS3
no mejoró 1.856 en initial L 51 con j = 64 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 65 localsearch 10LS1
no mejoró 1.803 en initial L 51 con j = 66 localsearch 10LS2
no mejoró 1.9055 en initial L 51 con j = 66 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 67 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 68 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 68 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 69 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 70 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 71 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 72 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 73 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 73 localsearch 10LS3
no mejoró 1.8355 en initial L 51 con j = 74 localsearch 10LS1
no mejoró 1.856 en initial L 51 con j = 75 localsearch 10LS1
no mejoró 1.856 en initial L 51 con j = 76 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 77 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 77 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 78 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 78 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 79 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 80 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 81 localsearch 10LS1
no mejoró 1.856 en initial L 51 con j = 82 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 83 localsearch 10LS1
no mejoró 1.856 en initial L 51 con j = 84 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 85 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 85 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 86 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 87 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 88 localsearch 10LS1
no mejoró 1.856 en initial L 51 con j = 89 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 90 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 91 localsearch 10LS1
no mejoró 1.856 en initial L 51 con j = 92 localsearch 10LS1
no mejoró 1.8355 en initial L 51 con j = 93 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 94 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 94 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 95 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 95 localsearch 10LS3
no mejoró 1.8765 en initial L 51 con j = 96 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 97 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 97 localsearch 10LS3
no mejoró 1.815 en initial L 51 con j = 98 localsearch 10LS1
no mejoró 1.815 en initial L 51 con j = 99 localsearch 10LS2
no mejoró 1.9175 en initial L 51 con j = 99 localsearch 10LS3
no mejoró 1.897 en initial L 52 con j = 0 localsearch 10LS2
no mejoró 1.9175 en initial L 52 con j = 0 localsearch 10LS3
no mejoró 1.897 en initial L 52 con j = 1 localsearch 10LS1
no mejoró 1.897 en initial L 52 con j = 2 localsearch 10LS1
no mejoró 1.897 en initial L 52 con j = 3 localsearch 10LS2
no mejoró 1.9175 en initial L 52 con j = 3 localsearch 10LS3
no mejoró 1.897 en initial L 52 con j = 4 localsearch 10LS1
no mejoró 1.897 en initial L 52 con j = 5 localsearch 10LS1
mejoró 1.938 en initial L 52 con j = 6 localsearch 10  LS1
no mejoró 1.938 en initial L 53 con j = 0 localsearch 11LS2
no mejoró 1.938 en initial L 53 con j = 0 localsearch 11LS3
no mejoró 1.938 en initial L 53 con j = 1 localsearch 11LS1
no mejoró 1.938 en initial L 53 con j = 2 localsearch 11LS1
no mejoró 1.938 en initial L 53 con j = 3 localsearch 11LS2
no mejoró 1.938 en initial L 53 con j = 3 localsearch 11LS3
no mejoró 1.938 en initial L 53 con j = 4 localsearch 11LS1
no mejoró 1.938 en initial L 53 con j = 5 localsearch 11LS1
mejoró 1.938 en initial L 53 con j = 6 localsearch 11   LS2 
no mejoró 1.938 en initial L 54 con j = 0 localsearch 12LS2
no mejoró 1.938 en initial L 54 con j = 0 localsearch 12LS3
no mejoró 1.938 en initial L 54 con j = 1 localsearch 12LS1
no mejoró 1.938 en initial L 54 con j = 2 localsearch 12LS1
no mejoró 1.938 en initial L 54 con j = 3 localsearch 12LS2
no mejoró 1.938 en initial L 54 con j = 3 localsearch 12LS3
no mejoró 1.938 en initial L 54 con j = 4 localsearch 12LS1
no mejoró 1.938 en initial L 54 con j = 5 localsearch 12LS1
no mejoró 1.938 en initial L 54 con j = 6 localsearch 12LS2
no mejoró 1.938 en initial L 54 con j = 6 localsearch 12LS3
mejoró 1.9585 en initial L 54 con j = 7 localsearch 12  LS1
no mejoró 1.938 en initial L 7 con j = 0 localsearch 13LS2
no mejoró 1.9585 en initial L 7 con j = 0 localsearch 13LS3
no mejoró 1.938 en initial L 7 con j = 1 localsearch 13LS1
no mejoró 1.938 en initial L 7 con j = 2 localsearch 13LS1
no mejoró 1.938 en initial L 7 con j = 3 localsearch 13LS2
no mejoró 1.9585 en initial L 7 con j = 3 localsearch 13LS3
no mejoró 1.938 en initial L 7 con j = 4 localsearch 13LS1
no mejoró 1.938 en initial L 7 con j = 5 localsearch 13LS1
no mejoró 1.938 en initial L 7 con j = 6 localsearch 13LS2
no mejoró 1.9585 en initial L 7 con j = 6 localsearch 13LS3
no mejoró 1.938 en initial L 7 con j = 8 localsearch 13LS1
no mejoró 1.938 en initial L 7 con j = 9 localsearch 13LS1
no mejoró 1.9585 en initial L 7 con j = 10 localsearch 13LS1
no mejoró 1.9585 en initial L 7 con j = 11 localsearch 13LS1
no mejoró 1.938 en initial L 7 con j = 12 localsearch 13LS2
no mejoró 1.9585 en initial L 7 con j = 12 localsearch 13LS3
no mejoró 1.938 en initial L 7 con j = 13 localsearch 13LS1
mejoró 2.032 en initial L 7 con j = 14 localsearch 13  LS1
no mejoró 2.0055 en initial L 57 con j = 0 localsearch 14LS2
no mejoró 2.032 en initial L 57 con j = 0 localsearch 14LS3
no mejoró 2.0055 en initial L 57 con j = 1 localsearch 14LS1
no mejoró 2.0055 en initial L 57 con j = 2 localsearch 14LS1
no mejoró 2.0055 en initial L 57 con j = 3 localsearch 14LS2
no mejoró 2.032 en initial L 57 con j = 3 localsearch 14LS3
no mejoró 2.0055 en initial L 57 con j = 4 localsearch 14LS1
no mejoró 2.0055 en initial L 57 con j = 5 localsearch 14LS1
no mejoró 2.0055 en initial L 57 con j = 6 localsearch 14LS2
no mejoró 2.032 en initial L 57 con j = 6 localsearch 14LS3
no mejoró 2.026 en initial L 57 con j = 7 localsearch 14LS1
no mejoró 2.0055 en initial L 57 con j = 8 localsearch 14LS1
no mejoró 2.0055 en initial L 57 con j = 9 localsearch 14LS1
no mejoró 2.0055 en initial L 57 con j = 10 localsearch 14LS1
no mejoró 2.0115 en initial L 57 con j = 11 localsearch 14LS1
no mejoró 2.0055 en initial L 57 con j = 12 localsearch 14LS2
no mejoró 2.032 en initial L 57 con j = 12 localsearch 14LS3
no mejoró 2.0055 en initial L 57 con j = 13 localsearch 14LS1
no mejoró 2.0055 en initial L 57 con j = 14 localsearch 14LS2
no mejoró 2.032 en initial L 57 con j = 14 localsearch 14LS3
no mejoró 2.026 en initial L 57 con j = 15 localsearch 14LS1
no mejoró 2.0175 en initial L 57 con j = 16 localsearch 14LS1
no mejoró 2.026 en initial L 57 con j = 17 localsearch 14LS1
mejoró 2.0465 en initial L 57 con j = 18 localsearch 14  LS1
no mejoró 2.0055 en initial L 18 con j = 0 localsearch 15LS2
no mejoró 2.0465 en initial L 18 con j = 0 localsearch 15LS3
no mejoró 2.0055 en initial L 18 con j = 1 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 2 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 3 localsearch 15LS2
no mejoró 2.0465 en initial L 18 con j = 3 localsearch 15LS3
no mejoró 2.0055 en initial L 18 con j = 4 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 5 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 6 localsearch 15LS2
no mejoró 2.0465 en initial L 18 con j = 6 localsearch 15LS3
no mejoró 2.026 en initial L 18 con j = 7 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 8 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 9 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 10 localsearch 15LS1
no mejoró 2.0115 en initial L 18 con j = 11 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 12 localsearch 15LS2
no mejoró 2.0465 en initial L 18 con j = 12 localsearch 15LS3
no mejoró 2.0055 en initial L 18 con j = 13 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 14 localsearch 15LS2
no mejoró 2.0465 en initial L 18 con j = 14 localsearch 15LS3
no mejoró 2.026 en initial L 18 con j = 15 localsearch 15LS1
no mejoró 2.0175 en initial L 18 con j = 16 localsearch 15LS1
no mejoró 2.026 en initial L 18 con j = 17 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 19 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 20 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 21 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 22 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 23 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 24 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 25 localsearch 15LS1
no mejoró 2.026 en initial L 18 con j = 26 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 27 localsearch 15LS1
no mejoró 2.0175 en initial L 18 con j = 28 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 29 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 30 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 31 localsearch 15LS1
no mejoró 2.026 en initial L 18 con j = 32 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 33 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 34 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 35 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 36 localsearch 15LS1
no mejoró 2.026 en initial L 18 con j = 37 localsearch 15LS1
no mejoró 2.026 en initial L 18 con j = 38 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 39 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 40 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 41 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 42 localsearch 15LS2
no mejoró 2.0465 en initial L 18 con j = 42 localsearch 15LS3
no mejoró 2.0055 en initial L 18 con j = 43 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 44 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 45 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 46 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 47 localsearch 15LS2
no mejoró 2.0465 en initial L 18 con j = 47 localsearch 15LS3
no mejoró 2.026 en initial L 18 con j = 48 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 49 localsearch 15LS2
no mejoró 2.0465 en initial L 18 con j = 49 localsearch 15LS3
no mejoró 2.0055 en initial L 18 con j = 50 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 51 localsearch 15LS2
no mejoró 2.0465 en initial L 18 con j = 51 localsearch 15LS3
no mejoró 2.0055 en initial L 18 con j = 52 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 53 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 54 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 55 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 56 localsearch 15LS1
no mejoró 2.032 en initial L 18 con j = 57 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 58 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 59 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 60 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 61 localsearch 15LS1
no mejoró 2.026 en initial L 18 con j = 62 localsearch 15LS1
no mejoró 1.9935 en initial L 18 con j = 63 localsearch 15LS2
no mejoró 2.0465 en initial L 18 con j = 63 localsearch 15LS3
no mejoró 2.0055 en initial L 18 con j = 64 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 65 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 66 localsearch 15LS2
no mejoró 2.0465 en initial L 18 con j = 66 localsearch 15LS3
no mejoró 2.0055 en initial L 18 con j = 67 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 68 localsearch 15LS2
no mejoró 2.0465 en initial L 18 con j = 68 localsearch 15LS3
no mejoró 2.0055 en initial L 18 con j = 69 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 70 localsearch 15LS1
no mejoró 2.026 en initial L 18 con j = 71 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 72 localsearch 15LS1
no mejoró 2.0055 en initial L 18 con j = 73 localsearch 15LS2
mejoró 0.004  GRASP
no mejoró 0.004 en initial L 8 con j = 0 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 1 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 2 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 3 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 4 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 5 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 6 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 7 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 9 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 10 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 11 localsearch 1LS2
no mejoró 0.004 en initial L 8 con j = 11 localsearch 1LS3
no mejoró 0.004 en initial L 8 con j = 12 localsearch 1LS2
no mejoró 0.004 en initial L 8 con j = 12 localsearch 1LS3
no mejoró 0.004 en initial L 8 con j = 13 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 14 localsearch 1LS2
no mejoró 0.004 en initial L 8 con j = 14 localsearch 1LS3
no mejoró 0.004 en initial L 8 con j = 15 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 16 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 17 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 18 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 19 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 20 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 21 localsearch 1LS2
no mejoró 0.004 en initial L 8 con j = 21 localsearch 1LS3
no mejoró 0.004 en initial L 8 con j = 22 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 23 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 24 localsearch 1LS1
no mejoró 0.004 en initial L 8 con j = 25 localsearch 1LS2
no mejoró 0.004 en initial L 8 con j = 25 localsearch 1LS3
no mejoró 0.004 en initial L 8 con j = 26 localsearch 1LS2
no mejoró 0.004 en initial L 8 con j = 26 localsearch 1LS3
